year,dataid,month,gas_usage
2017,18,Jan,4416
2017,18,Feb,1950
2017,18,Mar,1166
2017,18,Apr,616
2017,18,May,0
2017,18,Aug,132
2017,18,Sep,484
2017,18,Oct,552
2017,18,Nov,856
2017,18,Dec,5780
2017,26,Dec,0
2017,35,Jan,3174
2017,35,Feb,1566
2017,35,Mar,1544
2017,35,Apr,1508
2017,35,May,1194
2017,35,Jun,670
2017,35,Jul,696
2017,35,Aug,808
2017,35,Sep,876
2017,35,Oct,1186
2017,35,Nov,1182
2017,35,Dec,2806
2017,44,Jan,3514
2017,44,Feb,1880
2017,44,Mar,1540
2017,44,Apr,1456
2017,44,May,1498
2017,44,Jun,982
2017,44,Jul,674
2017,44,Aug,1048
2017,44,Sep,1084
2017,44,Oct,668
2017,77,Jan,1290
2017,77,Feb,1096
2017,77,Mar,1036
2017,77,Apr,994
2017,77,May,880
2017,77,Jun,826
2017,77,Jul,728
2017,77,Aug,726
2017,77,Sep,816
2017,77,Oct,896
2017,77,Nov,894
2017,77,Dec,1372
2017,114,Jan,4524
2017,114,Feb,2026
2017,114,Mar,1274
2017,114,Apr,1022
2017,114,May,838
2017,114,Jun,914
2017,114,Jul,738
2017,114,Aug,784
2017,114,Sep,464
2017,171,Jan,1140
2017,187,Jan,5576
2017,187,Feb,2174
2017,187,Mar,1262
2017,187,Apr,902
2017,187,May,754
2017,187,Jun,1014
2017,187,Jul,166
2017,187,Aug,0
2017,187,Oct,1044
2017,187,Nov,1372
2017,187,Dec,6036
2017,222,Jan,7068
2017,222,Feb,0
2017,222,Jun,7180
2017,222,Jul,3074
2017,222,Aug,1494
2017,222,Sep,2268
2017,222,Oct,4564
2017,222,Nov,5852
2017,222,Dec,9578
2017,252,Jan,8590
2017,252,Feb,4510
2017,252,Mar,1688
2017,252,Apr,1048
2017,252,May,972
2017,252,Jun,900
2017,252,Jul,662
2017,252,Aug,672
2017,252,Sep,850
2017,252,Oct,1012
2017,252,Nov,1360
2017,252,Dec,9472
2017,370,Jan,3860
2017,370,Feb,2010
2017,370,Mar,970
2017,370,Apr,588
2017,370,May,714
2017,370,Jun,548
2017,370,Jul,552
2017,370,Aug,228
2017,370,Sep,598
2017,370,Oct,498
2017,370,Nov,1336
2017,370,Dec,3264
2017,483,Jan,8132
2017,483,Feb,3276
2017,483,Mar,1994
2017,483,Apr,1016
2017,483,May,812
2017,483,Jun,946
2017,483,Jul,884
2017,483,Aug,666
2017,483,Sep,412
2017,483,Oct,1004
2017,483,Nov,848
2017,483,Dec,9074
2017,484,Jan,2990
2017,484,Feb,1870
2017,484,Mar,1760
2017,484,Apr,1520
2017,484,May,1334
2017,484,Jun,998
2017,484,Jul,912
2017,484,Aug,1070
2017,484,Sep,1212
2017,484,Oct,560
2017,585,Jan,6356
2017,585,Feb,3240
2017,585,Mar,2804
2017,585,Apr,1628
2017,585,May,1400
2017,585,Jun,0
2017,585,Oct,1436
2017,585,Nov,1376
2017,585,Dec,1608
2017,661,Jan,6868
2017,661,Feb,3116
2017,661,Mar,2030
2017,661,Apr,910
2017,661,May,750
2017,661,Jun,674
2017,661,Jul,644
2017,661,Aug,624
2017,661,Sep,422
2017,668,Jan,10006
2017,668,Feb,0
2017,744,Jan,6332
2017,744,Feb,2596
2017,744,Mar,1384
2017,744,Apr,1096
2017,744,May,1214
2017,744,Jun,1022
2017,744,Jul,1064
2017,744,Aug,962
2017,744,Sep,784
2017,744,Oct,1498
2017,744,Nov,2642
2017,744,Dec,7678
2017,871,Jan,2606
2017,890,Jan,1366
2017,1042,Jan,3852
2017,1042,Feb,1894
2017,1042,Mar,3302
2017,1042,Apr,1316
2017,1042,May,1302
2017,1042,Jun,952
2017,1042,Jul,1030
2017,1042,Aug,1100
2017,1042,Sep,1108
2017,1042,Oct,1578
2017,1042,Nov,1600
2017,1042,Dec,5298
2017,1086,Jan,5518
2017,1086,Feb,2550
2017,1086,Mar,1898
2017,1086,Apr,1442
2017,1086,May,1356
2017,1086,Jun,1084
2017,1086,Jul,1018
2017,1086,Aug,980
2017,1086,Sep,978
2017,1086,Oct,1788
2017,1086,Nov,2626
2017,1086,Dec,7040
2017,1103,Jan,4122
2017,1103,Feb,2150
2017,1103,Mar,1004
2017,1103,Apr,34
2017,1169,Jan,0
2017,1169,Jun,0
2017,1185,Jan,5418
2017,1185,Feb,1866
2017,1185,Mar,1376
2017,1185,Apr,1044
2017,1185,May,882
2017,1185,Jun,762
2017,1185,Jul,710
2017,1185,Aug,726
2017,1185,Sep,834
2017,1185,Oct,874
2017,1185,Nov,1540
2017,1185,Dec,5100
2017,1283,Jan,6114
2017,1283,Feb,3660
2017,1283,Mar,3414
2017,1283,Apr,3362
2017,1283,May,3294
2017,1283,Jun,2722
2017,1283,Jul,2104
2017,1283,Aug,1844
2017,1283,Sep,1762
2017,1283,Oct,2250
2017,1283,Nov,3016
2017,1283,Dec,5632
2017,1403,Jan,1214
2017,1403,Feb,588
2017,1403,Mar,0
2017,1403,Jul,258
2017,1403,Aug,506
2017,1403,Sep,638
2017,1403,Oct,626
2017,1403,Nov,812
2017,1403,Dec,1356
2017,1415,Jan,4654
2017,1415,Feb,2488
2017,1415,Mar,1492
2017,1415,Apr,1456
2017,1415,May,1132
2017,1415,Jun,0
2017,1415,Oct,1226
2017,1415,Nov,1370
2017,1415,Dec,4624
2017,1463,Jan,1248
2017,1507,Jan,7524
2017,1507,Feb,3354
2017,1507,Mar,2286
2017,1507,Apr,2048
2017,1507,May,1842
2017,1507,Jun,1532
2017,1507,Jul,1284
2017,1507,Aug,1374
2017,1507,Sep,1484
2017,1507,Oct,1922
2017,1507,Nov,2786
2017,1507,Dec,8752
2017,1556,Jan,5138
2017,1556,Feb,2368
2017,1556,Mar,1756
2017,1556,Apr,1332
2017,1556,May,984
2017,1556,Jun,830
2017,1556,Jul,706
2017,1556,Aug,764
2017,1556,Sep,814
2017,1556,Oct,960
2017,1556,Nov,1906
2017,1556,Dec,5916
2017,1589,Jan,10504
2017,1589,Feb,3508
2017,1619,Jan,3078
2017,1619,Feb,1094
2017,1619,Mar,714
2017,1619,Apr,708
2017,1619,May,616
2017,1619,Jun,544
2017,1619,Jul,14
2017,1697,Jan,4560
2017,1697,Feb,2390
2017,1697,Mar,2088
2017,1697,Apr,2132
2017,1697,May,1704
2017,1697,Jun,1330
2017,1697,Jul,1410
2017,1697,Aug,1478
2017,1697,Sep,1460
2017,1697,Oct,412
2017,1714,Jan,8676
2017,1714,Feb,3702
2017,1714,Mar,2832
2017,1714,Apr,888
2017,1714,May,1326
2017,1714,Jun,814
2017,1714,Jul,816
2017,1714,Aug,780
2017,1714,Sep,806
2017,1714,Oct,2032
2017,1714,Nov,3414
2017,1714,Dec,10350
2017,1718,Jan,5202
2017,1718,Feb,2352
2017,1718,Mar,1984
2017,1718,Apr,1766
2017,1718,May,1580
2017,1718,Jun,1096
2017,1718,Jul,952
2017,1718,Aug,1040
2017,1718,Sep,1166
2017,1718,Oct,1620
2017,1718,Nov,1862
2017,1718,Dec,6072
2017,1790,Jan,8662
2017,1790,Feb,2890
2017,1791,Jan,4410
2017,1791,Feb,2708
2017,1791,Mar,2278
2017,1791,Apr,1924
2017,1791,May,1070
2017,1791,Jun,774
2017,1791,Jul,810
2017,1791,Aug,604
2017,1791,Sep,960
2017,1791,Oct,884
2017,1791,Nov,1008
2017,1791,Dec,3792
2017,1792,Jan,2964
2017,1792,Feb,564
2017,1792,Mar,742
2017,1792,Apr,484
2017,1792,May,486
2017,1792,Jun,388
2017,1792,Jul,392
2017,1792,Aug,350
2017,1792,Sep,260
2017,1792,Oct,562
2017,1792,Nov,794
2017,1792,Dec,4054
2017,1800,Jan,4574
2017,1800,Feb,2476
2017,1800,Mar,1816
2017,1800,Apr,1334
2017,1800,May,1246
2017,1800,Jun,1224
2017,1800,Jul,1002
2017,1800,Aug,1022
2017,1800,Sep,614
2017,1801,Jan,4898
2017,1801,Feb,2574
2017,1801,Mar,1494
2017,1801,Apr,888
2017,1801,May,972
2017,1801,Jun,750
2017,1801,Jul,698
2017,1801,Aug,630
2017,1801,Sep,814
2017,1801,Oct,1124
2017,1801,Nov,1958
2017,1801,Dec,5226
2017,1954,Apr,256
2017,1954,May,556
2017,1954,Jun,628
2017,1954,Jul,538
2017,1954,Aug,652
2017,1954,Sep,518
2017,1954,Oct,578
2017,1954,Nov,1162
2017,1954,Dec,4894
2017,2018,Jan,8158
2017,2018,Feb,3398
2017,2018,Mar,1722
2017,2018,Apr,1302
2017,2018,May,1322
2017,2018,Jun,746
2017,2018,Jul,828
2017,2018,Aug,798
2017,2018,Sep,922
2017,2018,Oct,0
2017,2018,Dec,3292
2017,2034,Jan,3544
2017,2034,Feb,0
2017,2034,May,60
2017,2034,Jun,592
2017,2034,Jul,578
2017,2034,Aug,540
2017,2072,Jan,6150
2017,2072,Feb,2910
2017,2072,Mar,1680
2017,2072,Apr,1050
2017,2072,May,1002
2017,2072,Jun,810
2017,2072,Jul,648
2017,2072,Aug,782
2017,2072,Sep,836
2017,2072,Oct,1238
2017,2072,Nov,1728
2017,2072,Dec,8524
2017,2094,Jan,6024
2017,2094,Feb,3058
2017,2094,Mar,2540
2017,2094,Apr,2200
2017,2094,May,2172
2017,2094,Jun,1672
2017,2094,Jul,1216
2017,2094,Aug,1158
2017,2094,Sep,1060
2017,2094,Oct,1674
2017,2094,Nov,2072
2017,2094,Dec,6652
2017,2129,Jan,7292
2017,2129,Feb,4662
2017,2129,Mar,2890
2017,2129,Apr,1624
2017,2129,May,1534
2017,2129,Jun,1140
2017,2129,Jul,992
2017,2129,Aug,978
2017,2129,Sep,1020
2017,2129,Oct,1538
2017,2129,Nov,2086
2017,2129,Dec,8724
2017,2233,Jan,6502
2017,2233,Feb,3108
2017,2233,Mar,2082
2017,2233,Apr,1290
2017,2233,May,1364
2017,2233,Jun,1392
2017,2233,Jul,1076
2017,2233,Aug,1200
2017,2233,Sep,1014
2017,2233,Oct,1908
2017,2233,Nov,4242
2017,2233,Dec,9928
2017,2335,Jan,7324
2017,2335,Feb,3206
2017,2335,Mar,1782
2017,2335,Apr,990
2017,2335,May,972
2017,2335,Jun,674
2017,2335,Jul,596
2017,2335,Aug,706
2017,2335,Sep,814
2017,2335,Oct,1480
2017,2335,Nov,2298
2017,2335,Dec,8834
2017,2337,Jan,700
2017,2378,Jan,13226
2017,2378,Feb,6760
2017,2378,Mar,0
2017,2378,May,590
2017,2378,Jun,582
2017,2378,Jul,618
2017,2378,Aug,1006
2017,2378,Sep,402
2017,2378,Oct,3206
2017,2378,Nov,5622
2017,2378,Dec,13592
2017,2449,Jan,3324
2017,2449,Feb,1814
2017,2449,Mar,1566
2017,2449,Apr,1582
2017,2449,May,1386
2017,2449,Jun,1226
2017,2449,Jul,1100
2017,2449,Aug,852
2017,2449,Sep,1150
2017,2449,Oct,1504
2017,2449,Nov,1540
2017,2449,Dec,3406
2017,2461,Jan,5770
2017,2461,Feb,2676
2017,2461,Mar,1690
2017,2461,Apr,992
2017,2461,May,736
2017,2461,Jun,740
2017,2461,Jul,494
2017,2461,Aug,486
2017,2461,Sep,596
2017,2461,Oct,1016
2017,2461,Nov,1648
2017,2461,Dec,8038
2017,2470,Jan,4512
2017,2470,Feb,2006
2017,2470,Mar,1118
2017,2470,Apr,640
2017,2470,May,602
2017,2470,Jun,854
2017,2470,Jul,142
2017,2470,Aug,498
2017,2470,Sep,628
2017,2470,Oct,732
2017,2470,Nov,1404
2017,2470,Dec,5948
2017,2540,Jan,3812
2017,2540,Feb,160
2017,2540,Mar,0
2017,2540,Jul,0
2017,2540,Oct,1390
2017,2540,Nov,1216
2017,2540,Dec,168
2017,2575,Jan,3972
2017,2575,Feb,2874
2017,2575,Mar,1852
2017,2575,Apr,964
2017,2575,May,814
2017,2575,Jun,634
2017,2575,Jul,538
2017,2575,Aug,390
2017,2575,Sep,470
2017,2575,Oct,82
2017,2638,Jan,7250
2017,2638,Feb,3018
2017,2638,Mar,1810
2017,2638,Apr,792
2017,2638,May,688
2017,2638,Jun,494
2017,2638,Jul,514
2017,2638,Aug,526
2017,2638,Sep,674
2017,2638,Oct,1152
2017,2638,Nov,1734
2017,2638,Dec,8512
2017,2645,Jan,2134
2017,2645,Feb,610
2017,2645,Mar,1136
2017,2645,Apr,1362
2017,2645,May,1282
2017,2645,Jun,634
2017,2645,Jul,440
2017,2645,Aug,150
2017,2645,Sep,468
2017,2645,Oct,2446
2017,2645,Nov,3702
2017,2645,Dec,8602
2017,2647,Jan,6656
2017,2647,Feb,2468
2017,2647,Mar,3022
2017,2647,Apr,614
2017,2647,May,0
2017,2647,Aug,956
2017,2647,Sep,2818
2017,2647,Oct,1888
2017,2647,Nov,88
2017,2647,Dec,2068
2017,2742,Jan,7222
2017,2742,Feb,846
2017,2755,Jan,816
2017,2755,Feb,704
2017,2792,Jan,3006
2017,2814,Feb,0
2017,2818,Jan,6842
2017,2818,Feb,3634
2017,2818,Mar,2840
2017,2818,Apr,1398
2017,2818,May,906
2017,2818,Jun,710
2017,2818,Jul,486
2017,2818,Aug,730
2017,2818,Sep,750
2017,2818,Oct,1084
2017,2818,Nov,2850
2017,2818,Dec,7162
2017,2925,Jan,4368
2017,2925,Feb,2284
2017,2925,Mar,1842
2017,2925,Apr,1654
2017,2925,May,1678
2017,2925,Jun,0
2017,2925,Nov,2646
2017,2925,Dec,0
2017,2945,Jan,2634
2017,2945,Feb,2228
2017,2945,Mar,1634
2017,2945,Apr,1342
2017,2945,May,1562
2017,2945,Jun,1320
2017,2945,Jul,1102
2017,2945,Aug,1028
2017,2945,Sep,1368
2017,2945,Oct,1488
2017,2945,Nov,1930
2017,2945,Dec,4222
2017,2946,Jan,6402
2017,2946,Feb,3338
2017,2946,Mar,1736
2017,2946,Apr,1116
2017,2946,May,0
2017,2946,Aug,260
2017,2946,Sep,1008
2017,2946,Oct,1870
2017,2946,Nov,1328
2017,2946,Dec,4758
2017,2965,Jan,2576
2017,2965,Feb,2356
2017,2965,Mar,1418
2017,2965,Apr,1324
2017,2965,May,808
2017,2965,Jun,0
2017,2965,Sep,0
2017,2980,Jan,4032
2017,2980,Feb,1418
2017,2980,Mar,876
2017,2980,Apr,646
2017,2980,May,676
2017,2980,Jun,556
2017,2980,Jul,532
2017,2980,Aug,480
2017,2980,Sep,534
2017,2980,Oct,710
2017,2980,Nov,800
2017,2980,Dec,4282
2017,3036,Jan,5870
2017,3036,Feb,3962
2017,3036,Mar,0
2017,3036,Jul,244
2017,3036,Aug,926
2017,3036,Sep,948
2017,3036,Oct,1370
2017,3036,Nov,1862
2017,3036,Dec,6480
2017,3039,Jan,3992
2017,3039,Feb,2310
2017,3039,Mar,1942
2017,3039,Apr,1798
2017,3039,May,1714
2017,3039,Jun,1384
2017,3039,Jul,1046
2017,3039,Aug,1564
2017,3039,Sep,1416
2017,3039,Oct,1454
2017,3039,Nov,1856
2017,3039,Dec,4260
2017,3134,Jan,4550
2017,3134,Feb,2004
2017,3134,Mar,1656
2017,3134,Apr,878
2017,3134,May,872
2017,3134,Jun,728
2017,3134,Jul,686
2017,3134,Aug,712
2017,3134,Sep,680
2017,3134,Oct,2300
2017,3134,Nov,490
2017,3134,Dec,4696
2017,3301,Aug,362
2017,3310,Jan,6576
2017,3310,Feb,1818
2017,3310,Mar,506
2017,3310,Apr,504
2017,3310,May,444
2017,3310,Jun,388
2017,3310,Jul,416
2017,3310,Aug,430
2017,3310,Sep,416
2017,3310,Oct,452
2017,3310,Nov,492
2017,3310,Dec,7762
2017,3367,Jan,6334
2017,3367,Feb,2468
2017,3367,Mar,1334
2017,3367,Apr,970
2017,3367,May,914
2017,3367,Jun,600
2017,3367,Jul,488
2017,3367,Aug,542
2017,3367,Sep,648
2017,3367,Oct,950
2017,3367,Nov,1532
2017,3367,Dec,7242
2017,3527,Jan,6938
2017,3527,Feb,3158
2017,3527,Mar,1752
2017,3527,Apr,1140
2017,3527,May,998
2017,3527,Jun,696
2017,3527,Jul,476
2017,3527,Aug,598
2017,3527,Sep,700
2017,3527,Oct,1500
2017,3527,Nov,1064
2017,3527,Dec,6342
2017,3544,Jan,2930
2017,3544,Feb,1218
2017,3544,Mar,864
2017,3544,Apr,442
2017,3544,May,400
2017,3544,Jun,312
2017,3544,Jul,242
2017,3544,Aug,292
2017,3544,Sep,306
2017,3544,Oct,570
2017,3544,Nov,2486
2017,3544,Dec,1164
2017,3577,Jan,4430
2017,3577,Feb,3140
2017,3577,Mar,1880
2017,3577,Apr,784
2017,3577,May,476
2017,3577,Jun,250
2017,3577,Jul,382
2017,3577,Aug,294
2017,3635,Jan,4364
2017,3635,Feb,2460
2017,3635,Mar,1472
2017,3635,Apr,572
2017,3635,May,610
2017,3635,Jun,368
2017,3635,Jul,212
2017,3635,Aug,254
2017,3635,Sep,288
2017,3635,Oct,632
2017,3635,Nov,2206
2017,3635,Dec,6078
2017,3723,Jan,6438
2017,3723,Feb,3016
2017,3723,Mar,2248
2017,3723,Apr,1350
2017,3723,May,1154
2017,3723,Jun,0
2017,3723,Aug,536
2017,3723,Oct,1070
2017,3723,Nov,2920
2017,3723,Dec,7316
2017,3778,Jan,3392
2017,3778,Feb,1710
2017,3778,Mar,1472
2017,3778,Apr,1266
2017,3778,May,1178
2017,3778,Jun,1264
2017,3778,Jul,1024
2017,3778,Aug,894
2017,3778,Sep,1114
2017,3778,Oct,1514
2017,3778,Nov,1616
2017,3778,Dec,3576
2017,3849,Jan,3686
2017,3849,Feb,1432
2017,3849,Mar,902
2017,3849,Apr,708
2017,3849,May,638
2017,3849,Jun,518
2017,3849,Jul,440
2017,3849,Aug,512
2017,3849,Sep,452
2017,3849,Oct,582
2017,3849,Nov,934
2017,3849,Dec,3812
2017,3893,Jan,4340
2017,3893,Feb,1902
2017,3893,Mar,1446
2017,3893,Apr,1334
2017,3893,May,1038
2017,3893,Jun,976
2017,3893,Jul,946
2017,3893,Aug,872
2017,3893,Sep,936
2017,3893,Oct,1660
2017,3893,Nov,1738
2017,3893,Dec,5202
2017,3918,Jan,7844
2017,3918,Feb,2780
2017,3918,Mar,2096
2017,3918,Apr,1566
2017,3918,May,1438
2017,3918,Jun,1168
2017,3918,Jul,1310
2017,3918,Aug,1236
2017,3918,Sep,1182
2017,3918,Oct,1920
2017,3918,Nov,1778
2017,3918,Dec,10356
2017,3935,Jan,6988
2017,3935,Feb,4466
2017,3935,Mar,4298
2017,3935,Apr,76
2017,3935,May,0
2017,3935,Oct,4582
2017,3935,Nov,7644
2017,3935,Dec,2782
2017,4029,Jan,5894
2017,4029,Feb,2248
2017,4029,Mar,1700
2017,4029,Apr,1344
2017,4029,May,1256
2017,4029,Jun,1016
2017,4029,Jul,990
2017,4029,Aug,828
2017,4029,Sep,1112
2017,4029,Oct,1204
2017,4029,Nov,1262
2017,4029,Dec,9424
2017,4031,Jan,4508
2017,4031,Feb,1866
2017,4031,Mar,1104
2017,4031,Apr,850
2017,4031,May,762
2017,4031,Jun,682
2017,4031,Jul,546
2017,4031,Aug,598
2017,4031,Sep,652
2017,4031,Oct,728
2017,4031,Nov,1188
2017,4031,Dec,5774
2017,4193,Jan,8608
2017,4193,Feb,3548
2017,4193,Mar,2520
2017,4193,Apr,1404
2017,4193,May,1312
2017,4193,Jun,1218
2017,4193,Jul,942
2017,4193,Aug,1136
2017,4193,Sep,1240
2017,4193,Oct,1902
2017,4193,Nov,2740
2017,4193,Dec,11166
2017,4228,Jan,1228
2017,4228,Feb,1346
2017,4228,Mar,0
2017,4228,Dec,2128
2017,4296,Jan,4752
2017,4296,Feb,2426
2017,4296,Mar,2546
2017,4296,Apr,1350
2017,4296,May,2334
2017,4296,Jun,808
2017,4296,Jul,574
2017,4296,Aug,1944
2017,4296,Sep,0
2017,4297,Jan,3876
2017,4297,Feb,1244
2017,4297,Mar,66
2017,4352,Jan,7202
2017,4352,Feb,742
2017,4352,Mar,856
2017,4352,Apr,678
2017,4352,May,410
2017,4352,Jun,482
2017,4352,Jul,360
2017,4352,Aug,464
2017,4352,Sep,472
2017,4352,Oct,498
2017,4352,Nov,1738
2017,4352,Dec,7296
2017,4356,Jan,6506
2017,4356,Feb,2950
2017,4356,Mar,1936
2017,4356,Apr,1236
2017,4356,May,1120
2017,4356,Jun,1816
2017,4356,Jul,944
2017,4356,Aug,234
2017,4356,Sep,1102
2017,4356,Oct,1364
2017,4356,Nov,1806
2017,4356,Dec,6838
2017,4373,Jan,6702
2017,4373,Feb,3158
2017,4373,Mar,2642
2017,4373,Apr,1684
2017,4373,May,858
2017,4373,Jun,884
2017,4373,Jul,182
2017,4373,Aug,538
2017,4373,Sep,582
2017,4373,Oct,1260
2017,4373,Nov,2374
2017,4373,Dec,7938
2017,4421,Jan,2426
2017,4421,Feb,1124
2017,4421,Mar,732
2017,4421,Apr,624
2017,4421,May,496
2017,4421,Jun,446
2017,4421,Jul,424
2017,4421,Aug,402
2017,4421,Sep,500
2017,4421,Oct,678
2017,4421,Nov,904
2017,4421,Dec,3218
2017,4447,Jan,2230
2017,4447,Feb,1576
2017,4447,Mar,1386
2017,4447,Apr,1134
2017,4447,May,708
2017,4447,Jun,414
2017,4447,Jul,376
2017,4447,Aug,452
2017,4447,Sep,492
2017,4447,Oct,576
2017,4447,Nov,856
2017,4447,Dec,1504
2017,4514,Jan,7550
2017,4514,Feb,3850
2017,4514,Mar,2952
2017,4514,Apr,1844
2017,4514,May,1906
2017,4514,Jun,1774
2017,4514,Jul,1876
2017,4514,Aug,1708
2017,4514,Sep,1718
2017,4514,Oct,2174
2017,4514,Nov,2880
2017,4514,Dec,8956
2017,4726,Oct,0
2017,4732,Jan,4534
2017,4732,Feb,2036
2017,4732,Mar,1486
2017,4732,Apr,700
2017,4732,May,750
2017,4732,Jun,484
2017,4732,Jul,380
2017,4732,Aug,408
2017,4732,Sep,492
2017,4732,Oct,714
2017,4732,Nov,1004
2017,4732,Dec,4682
2017,4767,Jan,12652
2017,4767,Feb,4600
2017,4767,Mar,2032
2017,4767,Apr,1008
2017,4767,May,596
2017,4767,Jun,790
2017,4767,Jul,508
2017,4767,Aug,682
2017,4767,Sep,692
2017,4767,Oct,844
2017,4767,Nov,1858
2017,4767,Dec,11390
2017,4874,Jan,14380
2017,4874,Feb,7602
2017,4874,Mar,4472
2017,4874,Apr,3642
2017,4874,May,1488
2017,4874,Jun,0
2017,4874,Aug,0
2017,4874,Oct,2906
2017,4874,Nov,5320
2017,4874,Dec,14028
2017,4998,Jan,6954
2017,4998,Feb,2494
2017,4998,Mar,1540
2017,4998,Apr,1116
2017,4998,May,1178
2017,4998,Jun,896
2017,4998,Jul,844
2017,4998,Aug,662
2017,4998,Sep,838
2017,4998,Oct,1310
2017,4998,Nov,2534
2017,4998,Dec,7882
2017,5102,Jan,2858
2017,5102,Feb,1678
2017,5102,Mar,1332
2017,5102,Apr,1208
2017,5102,May,0
2017,5102,Oct,626
2017,5102,Nov,770
2017,5102,Dec,3562
2017,5129,Jan,3528
2017,5129,Feb,1452
2017,5129,Mar,996
2017,5129,Apr,644
2017,5129,May,620
2017,5129,Jun,462
2017,5129,Jul,392
2017,5129,Aug,486
2017,5129,Sep,482
2017,5129,Oct,778
2017,5129,Nov,1108
2017,5129,Dec,4224
2017,5131,Jan,4972
2017,5131,Feb,2188
2017,5131,Mar,1738
2017,5131,Apr,1492
2017,5131,May,1414
2017,5131,Jun,916
2017,5131,Jul,894
2017,5131,Aug,1010
2017,5131,Sep,1000
2017,5131,Oct,2326
2017,5131,Nov,5410
2017,5131,Dec,294
2017,5193,Jan,6354
2017,5193,Feb,2902
2017,5193,Mar,1914
2017,5193,Apr,800
2017,5193,May,700
2017,5193,Jun,0
2017,5193,Oct,1098
2017,5193,Nov,2188
2017,5193,Dec,6836
2017,5275,Jan,6094
2017,5275,Feb,2622
2017,5275,Mar,1254
2017,5275,Apr,496
2017,5275,May,388
2017,5275,Jun,404
2017,5275,Jul,352
2017,5275,Aug,228
2017,5275,Sep,0
2017,5275,Dec,0
2017,5317,Jul,184
2017,5317,Aug,458
2017,5317,Sep,448
2017,5317,Oct,548
2017,5317,Nov,834
2017,5317,Dec,660
2017,5395,Jan,3520
2017,5395,Feb,2836
2017,5395,Mar,1980
2017,5395,Apr,570
2017,5395,May,688
2017,5395,Jun,578
2017,5395,Jul,408
2017,5395,Aug,616
2017,5395,Sep,602
2017,5395,Oct,2446
2017,5395,Nov,1480
2017,5395,Dec,628
2017,5403,Jan,3334
2017,5403,Feb,1598
2017,5403,Mar,1180
2017,5403,Apr,1066
2017,5403,May,1050
2017,5403,Jun,998
2017,5403,Jul,1034
2017,5403,Aug,1018
2017,5403,Sep,1038
2017,5403,Oct,1072
2017,5403,Nov,1484
2017,5403,Dec,3032
2017,5439,Jan,4936
2017,5439,Feb,2084
2017,5439,Mar,1366
2017,5439,Apr,798
2017,5439,May,584
2017,5439,Jun,0
2017,5439,Aug,752
2017,5439,Oct,604
2017,5439,Nov,1048
2017,5439,Dec,6160
2017,5484,Jan,10802
2017,5484,Feb,5016
2017,5484,Mar,2190
2017,5484,Apr,644
2017,5484,May,484
2017,5484,Jun,316
2017,5484,Jul,330
2017,5484,Aug,382
2017,5484,Sep,408
2017,5484,Oct,1436
2017,5484,Nov,3014
2017,5484,Dec,11400
2017,5545,Jan,4048
2017,5545,Feb,1886
2017,5545,Mar,1598
2017,5545,Apr,968
2017,5545,May,1194
2017,5545,Jun,642
2017,5545,Jul,420
2017,5545,Aug,0
2017,5545,Oct,0
2017,5636,Jan,4672
2017,5636,Feb,2212
2017,5636,Mar,1404
2017,5636,Apr,1394
2017,5636,May,882
2017,5636,Jun,1184
2017,5636,Jul,204
2017,5636,Aug,578
2017,5636,Sep,666
2017,5636,Oct,1100
2017,5636,Nov,1396
2017,5636,Dec,5050
2017,5658,Mar,0
2017,5658,May,2018
2017,5658,Jun,0
2017,5658,Aug,0
2017,5785,Jan,7964
2017,5785,Feb,3422
2017,5785,Mar,2258
2017,5785,Apr,564
2017,5785,May,422
2017,5785,Jun,412
2017,5785,Jul,332
2017,5785,Aug,350
2017,5785,Sep,0
2017,5785,Dec,4778
2017,5796,Feb,0
2017,5796,Jul,192
2017,5796,Aug,542
2017,5814,Jan,3202
2017,5814,Feb,1458
2017,5814,Mar,1098
2017,5814,Apr,872
2017,5814,May,768
2017,5814,Jun,690
2017,5814,Jul,600
2017,5814,Aug,684
2017,5814,Sep,626
2017,5814,Oct,892
2017,5814,Nov,1232
2017,5814,Dec,4448
2017,5892,Jan,5578
2017,5892,Feb,3262
2017,5892,Mar,2384
2017,5892,Apr,2122
2017,5892,May,1994
2017,5892,Jun,1434
2017,5892,Jul,962
2017,5892,Aug,1126
2017,5892,Sep,956
2017,5892,Oct,1450
2017,5892,Nov,1746
2017,5892,Dec,5942
2017,5972,Jan,10948
2017,5972,Feb,5004
2017,5972,Mar,3462
2017,5972,Apr,2046
2017,5972,May,1722
2017,5972,Jun,1008
2017,5972,Jul,1226
2017,5972,Aug,1248
2017,5972,Sep,1254
2017,5972,Oct,2266
2017,5972,Nov,3270
2017,5972,Dec,11924
2017,6063,Jan,0
2017,6412,Jan,6750
2017,6412,Feb,2532
2017,6412,Mar,2116
2017,6412,Apr,1456
2017,6412,May,1338
2017,6412,Jun,1344
2017,6412,Jul,874
2017,6412,Aug,1042
2017,6412,Sep,1378
2017,6412,Oct,1834
2017,6412,Nov,2302
2017,6412,Dec,9486
2017,6505,Jan,5542
2017,6505,Feb,2316
2017,6505,Mar,1398
2017,6505,Apr,574
2017,6505,May,674
2017,6505,Jun,648
2017,6505,Jul,444
2017,6505,Aug,386
2017,6505,Sep,310
2017,6505,Oct,708
2017,6505,Nov,900
2017,6505,Dec,6160
2017,6578,Jan,2636
2017,6578,Feb,1430
